from_port,to_port,month,distance_nm,sig_wave_height_m,wind_speed_ms,weather_delay_days
SINGAPORE,RICHARDS BAY,7,3191.4136199539453,2.187101785677373,9.925380704247008,0.8621272056120575
NEWCASTLE,SINGAPORE,3,8315.518623517093,2.5470562507509604,10.101411568860033,0.41984309276809373
DALRYMPLE BAY,SINGAPORE,2,3630.363845463173,3.194106361302226,10.865332260483923,0.7328387834569189
SANTOS,QINGDAO,1,1736.4478409500912,3.149883571798606,10.097118150297003,0.9092804599238155
ROTTERDAM,SINGAPORE,8,7791.03223967093,2.7727030244264816,10.520373893287099,0.02499833799050244
DALRYMPLE BAY,RICHARDS BAY,11,10298.786831457712,2.145672507743451,9.524148704755762,0.17995282831590187
ROTTERDAM,NEWCASTLE,2,4488.829547789491,3.1053145635129322,8.338927640626428,0.3699730750576533
ROTTERDAM,NEWCASTLE,7,8985.153080653597,2.327111791201396,7.57464686206554,0.7736484149365817
ROTTERDAM,QINGDAO,11,11516.650530042314,2.217581396576551,9.001846700124188,0.8415386290912994
NEWCASTLE,SINGAPORE,1,9798.302352312297,3.961240071320885,11.390102293342537,0.893293386703039
NEWCASTLE,RICHARDS BAY,1,10829.289551293356,4.8522829506171625,13.582967310887783,1.5537166479605387
DALRYMPLE BAY,QINGDAO,11,3184.8789586437,1.2833704294360033,4.947006165060267,0.0
RICHARDS BAY,DALRYMPLE BAY,1,7582.228815247454,3.9449005060058076,11.085303192469203,0.8598270627655127
ROTTERDAM,DALRYMPLE BAY,7,9757.097422374318,2.5906136873729366,8.364379472370418,1.1910839287528352
DALRYMPLE BAY,SANTOS,10,4691.582716203899,1.7169711594711465,8.509577720221156,0.9010029074251968
QINGDAO,ROTTERDAM,1,6885.676564331027,3.3872972985940417,9.832475775337313,1.368346775774809
SANTOS,QINGDAO,6,7664.1868401624215,1.7341896748309509,8.15333390631691,0.4405537328714564
SINGAPORE,NEWCASTLE,4,10380.751300077398,2.691643903622513,11.457739202054483,1.1095080448688734
SINGAPORE,DALRYMPLE BAY,12,3179.2397146185285,3.314918902926963,12.544163214457708,0.8342358934828702
SINGAPORE,SANTOS,5,2740.325379452497,1.486814720122932,6.997706846729775,0.0
NEWCASTLE,DALRYMPLE BAY,4,7091.040834279822,2.7365373582922836,9.545999608301699,0.3395458649706132
RICHARDS BAY,SINGAPORE,12,10117.725757462294,4.578991628576592,13.062635418657129,1.5084889595901645
SINGAPORE,DALRYMPLE BAY,11,6893.835493934232,1.849276043729383,8.940690706086347,0.3053087696021123
DALRYMPLE BAY,ROTTERDAM,2,5637.485063251632,3.6254461825909647,12.151539448037369,1.359523875760365
RICHARDS BAY,DALRYMPLE BAY,2,2640.2014782014608,3.273994102723545,12.269565122744005,1.3751107839215624
QINGDAO,NEWCASTLE,2,5825.222229739721,3.4859604099169887,11.303617398548571,0.9486750087751777
SINGAPORE,SANTOS,8,11052.818980208353,2.896251206117459,9.516254027020922,0.9203677947331401
SINGAPORE,RICHARDS BAY,11,7583.840310762957,2.695565290059864,10.102280737054253,0.71276109910607
RICHARDS BAY,SINGAPORE,9,3663.986016469627,1.703102063965138,7.15859109480585,0.2525772542674184
NEWCASTLE,QINGDAO,4,8436.917558729885,2.3231874193643995,8.618061503076532,0.26580658706906646
NEWCASTLE,DALRYMPLE BAY,7,5954.379478848994,1.5036266806267489,6.966507003436305,0.5353777120547611
NEWCASTLE,RICHARDS BAY,10,6508.463431266462,2.3782932216590256,8.919656651250753,0.8098919399457707
RICHARDS BAY,NEWCASTLE,1,6074.741367502666,3.7315161246819177,11.325320808583268,0.4837028307823108
SINGAPORE,QINGDAO,10,3838.2556990725075,2.2034093814170106,9.159620585775793,0.7960640726973027
NEWCASTLE,SINGAPORE,3,10090.569838361023,1.8053205110850836,7.320177848029718,0.25021734612974544
DALRYMPLE BAY,NEWCASTLE,3,8041.558506815742,1.9617912770133275,7.68929685169929,0.2892414962681453
RICHARDS BAY,SANTOS,6,3124.6009395932024,1.8033319444885274,9.29465933044552,0.0
QINGDAO,SANTOS,11,8064.75529133199,2.1091696964954583,8.282808319093588,0.6210167582261004
SINGAPORE,SANTOS,4,4388.87293092657,1.8035869242586187,8.868708923328288,0.549865768760708
SINGAPORE,SANTOS,2,11758.56686416792,4.55148831376937,14.590467205461234,1.1903321078906353
ROTTERDAM,SINGAPORE,10,2496.0513161674776,1.1648935609413704,5.882989715743871,0.2477059573818896
SINGAPORE,SANTOS,4,9662.623678520093,2.272157381266571,8.58203765921538,0.5963534098958152
DALRYMPLE BAY,QINGDAO,12,7706.369629895988,3.7275651689981495,10.447105380193408,1.4224067209186058
SINGAPORE,SANTOS,10,5615.051604996718,1.6582130234419827,7.17076497368653,0.2909839669687481
NEWCASTLE,ROTTERDAM,1,5226.576399086051,4.0277820766961,12.6383105940503,1.2506070030917136
SANTOS,SINGAPORE,7,6256.774200009737,2.5513492346095648,9.495197406220743,0.3682099343397998
QINGDAO,RICHARDS BAY,3,9613.276743640472,2.3539113906008415,8.254065046438937,0.09671670450018027
SANTOS,DALRYMPLE BAY,5,10792.185014863864,2.789688143068527,10.132104787036818,0.5973826082846475
RICHARDS BAY,QINGDAO,1,2611.1179033974945,2.97147478696619,8.28195768492536,0.9412407345324916
ROTTERDAM,SANTOS,8,11332.734604439129,2.51235130214207,8.80913922962156,0.87638688048165
NEWCASTLE,SANTOS,2,6686.171614653904,3.5891856301939704,10.759986190772018,1.2316626626387013
NEWCASTLE,QINGDAO,8,11825.488437352786,2.1886787370442846,10.370100274923889,0.3020928784253327
NEWCASTLE,SINGAPORE,8,5884.172477249168,1.6329077034629194,5.881691979917309,0.15792766108198394
QINGDAO,ROTTERDAM,2,5037.73190087214,4.049962969248931,11.851672405865685,1.352857243380026
ROTTERDAM,SINGAPORE,2,7048.723892277671,3.607324568326641,12.16432903946964,0.7884617354738523
ROTTERDAM,SANTOS,7,6097.987615469464,1.9627399275035406,7.581751183469227,0.6231830759570454
DALRYMPLE BAY,SINGAPORE,12,8347.875355559336,3.4908972638373332,10.544221220690536,1.016947936118312
SINGAPORE,NEWCASTLE,8,8096.0257222464825,1.8905406994398122,8.240911705344452,0.0
NEWCASTLE,DALRYMPLE BAY,8,7819.506261981378,2.1826354667565138,6.995427468300883,0.604466776224138
SINGAPORE,RICHARDS BAY,10,9326.234485442767,2.022076018487561,9.517376382614593,0.20222272784148254
ROTTERDAM,NEWCASTLE,1,10800.324067595606,4.278234280660236,12.54099779848367,1.2382532821420145
NEWCASTLE,SANTOS,6,6841.562343614278,2.330829237888769,8.207798617423352,0.12738547711600873
RICHARDS BAY,QINGDAO,5,7525.984582504275,2.1464494469802036,7.660342857613109,0.9913119735496955
NEWCASTLE,DALRYMPLE BAY,4,8936.299294292021,2.402555152826861,8.541105813385926,0.16683281673068662
DALRYMPLE BAY,RICHARDS BAY,12,10848.759017369603,4.07540047697302,10.996652018359113,1.6772384980026873
NEWCASTLE,QINGDAO,4,7275.39325346654,2.0406930743898064,8.825794882477329,0.31376154188872774
RICHARDS BAY,SINGAPORE,12,7147.387317239865,3.8300675630098846,10.094607898551331,1.5380890469293163
SANTOS,DALRYMPLE BAY,12,7392.783989219275,3.6035462970681125,12.298999029898075,0.7974172763068299
SINGAPORE,DALRYMPLE BAY,7,9547.720602845893,2.529039155691228,9.102266146342043,0.403761599766263
QINGDAO,DALRYMPLE BAY,2,4205.3511591516235,4.124255027603464,13.307628715415113,1.3686495779605146
DALRYMPLE BAY,NEWCASTLE,7,9303.09015575305,2.4920060077537745,9.90442651384816,0.22921497155525344
NEWCASTLE,SINGAPORE,1,1513.5444167913824,3.12030184715022,12.014785917804208,0.5873561392911615
NEWCASTLE,DALRYMPLE BAY,7,1786.475975770584,0.7597871606247663,6.791996481533581,0.539554058761595
ROTTERDAM,RICHARDS BAY,2,6982.856987913183,3.572410545996018,11.156245607353348,0.6867404714101482
QINGDAO,ROTTERDAM,6,3244.06273373957,1.847298316628671,7.40543223484673,0.4972115355364432
SINGAPORE,QINGDAO,3,2395.614043169033,1.7082380919762012,8.575277044586414,0.286249330271952
SANTOS,QINGDAO,12,3822.824595258063,3.4186497146326134,9.131202489047467,0.8146122424160033
DALRYMPLE BAY,NEWCASTLE,8,5769.689949630176,1.7678143442467364,7.499282564826569,0.6357176556417714
DALRYMPLE BAY,RICHARDS BAY,7,5983.661882039226,2.1260458682468757,7.048491521598299,0.10212543302722077
DALRYMPLE BAY,RICHARDS BAY,3,11931.389747943882,2.442248548807612,9.644030843378443,0.24293069503734738
DALRYMPLE BAY,SANTOS,9,9329.70081706734,3.0744224228522965,8.519208755220298,0.4847639563820071
NEWCASTLE,ROTTERDAM,10,8599.580519498419,1.9331754724068562,7.666138135191213,0.6913019846589619
NEWCASTLE,QINGDAO,10,2154.168587978978,1.2949815144806438,7.40299876584891,0.2833434596371125
RICHARDS BAY,DALRYMPLE BAY,12,7636.120697580441,3.7058540989010664,11.320743303010804,0.8012068212201942
DALRYMPLE BAY,QINGDAO,4,5691.134114753802,2.296913542912921,9.976347728234067,0.7461079516606246
RICHARDS BAY,NEWCASTLE,6,10438.21977483138,2.531420793193965,8.725004255037668,0.7453610423021558
SANTOS,NEWCASTLE,7,3943.6805305598427,2.331704061469405,8.96370156037999,0.9387877716520043
SINGAPORE,NEWCASTLE,11,9101.709161864646,2.059580450389653,7.830546022009813,0.8443983372585449
SINGAPORE,DALRYMPLE BAY,11,9991.537653503603,2.3313125424056897,8.215615624899524,0.1238120866327374
RICHARDS BAY,ROTTERDAM,6,7492.5882756512765,1.8853486858105335,7.242888225261172,0.4591423020573655
SANTOS,SINGAPORE,3,7226.032820817749,2.24543162575853,8.96151283762113,0.04353045611823314
SANTOS,DALRYMPLE BAY,12,4913.478212352026,3.0098078607976775,8.43989702440093,0.6121678985697494
DALRYMPLE BAY,QINGDAO,8,3211.0510807666965,1.622631442749601,8.723099185507476,0.47889934357020025
ROTTERDAM,QINGDAO,12,2872.0403442758875,3.5174056437437606,11.076665763269999,1.4113318179584573
DALRYMPLE BAY,SANTOS,12,7209.572629867875,3.744498286439891,11.083353940366944,0.9250585980142381
ROTTERDAM,DALRYMPLE BAY,8,10060.289895205791,2.544201424212554,10.238626606922562,0.0
SANTOS,QINGDAO,2,2924.076269341199,3.5916230020460302,11.702316717013874,1.5362960236795369
SANTOS,DALRYMPLE BAY,4,3831.6729032678945,1.7108640577836238,8.917272130768984,0.362006825004162
NEWCASTLE,ROTTERDAM,5,7474.93866016357,2.528276658406827,6.892476445340583,0.4957086966569115
NEWCASTLE,SINGAPORE,3,9760.936657640492,2.830461695088547,7.382234386731736,0.8051406426679488
RICHARDS BAY,SINGAPORE,4,11034.436401477831,2.8661659292760677,10.60039975699798,0.6786910420405862
SANTOS,NEWCASTLE,7,2073.185024227474,1.2018596517700098,7.235550755636399,0.06734548578662458
ROTTERDAM,SINGAPORE,11,8953.554141888737,2.767103413715004,8.2047550127676,0.7944461629986759
QINGDAO,SINGAPORE,2,3161.62689987064,3.490868472197201,11.543017470795618,0.6674384191420424
DALRYMPLE BAY,QINGDAO,3,4304.458404692836,1.5870657691332386,6.813993474689465,0.0
ROTTERDAM,RICHARDS BAY,11,8252.33661574076,2.4801579464003978,8.568783459045369,0.3000028553035824
SINGAPORE,QINGDAO,10,2827.323308239309,1.6773113504222863,9.862347486351506,0.1348318062528936
NEWCASTLE,SANTOS,3,10628.3588603263,2.289824219272286,9.488709946349669,0.441083212425745
DALRYMPLE BAY,NEWCASTLE,10,5167.328898143138,2.2001392158917765,9.609493824468014,0.5230480437029192
NEWCASTLE,ROTTERDAM,5,8408.674127190376,1.9654957770405403,7.840919358272475,0.4549647517416515
SINGAPORE,RICHARDS BAY,6,10718.232364075393,2.1616593690169394,10.11404147671505,0.4400798036224808
QINGDAO,ROTTERDAM,2,1886.968455476943,3.3220148666209957,10.536529578811265,1.058612953523406
QINGDAO,SINGAPORE,1,8386.972256469404,4.0195780320243175,11.420019106573026,1.410861741326372
QINGDAO,DALRYMPLE BAY,3,9727.072261802421,2.181991483323303,7.665066629239934,0.8155888557285171
ROTTERDAM,RICHARDS BAY,8,2331.8052862675227,1.8944394770849353,7.862468065189347,0.21527041716266218
QINGDAO,ROTTERDAM,1,2750.143517514141,3.1849798238559104,9.241748942006069,0.8467761805286657
QINGDAO,SINGAPORE,2,9252.348838000196,3.6626446407513247,11.976028709159877,1.0247545575137729
QINGDAO,ROTTERDAM,4,6911.325662708566,2.352964122461851,7.7687790384105675,0.763031748423806
NEWCASTLE,RICHARDS BAY,4,2499.1587207500224,2.249898544569479,8.541163252819832,1.0258695619437748
NEWCASTLE,QINGDAO,2,2609.0228258641973,2.9244249790904826,10.31552675626173,0.3257145669647797
SANTOS,SINGAPORE,4,11253.874576649068,2.5950233902601316,9.292137405408344,0.4980884949389554
RICHARDS BAY,DALRYMPLE BAY,2,5256.401900084656,3.8805718125728865,12.892500777399093,1.0353029017900244
NEWCASTLE,SINGAPORE,9,8243.710440338542,2.883118695649566,10.237938056361763,0.8734080796406798
RICHARDS BAY,SINGAPORE,8,11536.10166318262,3.3021927006748126,10.351123791690814,0.6392388424889488
QINGDAO,RICHARDS BAY,9,11015.265233747545,2.76472340767154,9.132980933296572,1.1032367958806208
SINGAPORE,SANTOS,3,10046.695030848035,2.621257085328139,8.385168418102104,0.6610511748173695
ROTTERDAM,SANTOS,5,6780.388433032073,1.9983909396661723,7.441610154982591,0.3528699073165935
DALRYMPLE BAY,NEWCASTLE,1,3187.653903365777,3.2347870424757215,9.613458897920838,1.3088594150112136
NEWCASTLE,SANTOS,7,1752.529994569348,1.394150470878208,6.510897357000254,0.0
RICHARDS BAY,ROTTERDAM,12,10406.89325404506,4.24258555265385,12.032302419928564,1.0094426948141149
SANTOS,NEWCASTLE,10,10639.0698567267,2.9647215648502803,11.626134866933015,0.45301215630974423
SANTOS,DALRYMPLE BAY,3,3487.947217437637,1.8645046187008045,8.28524837237489,0.0
NEWCASTLE,SINGAPORE,3,1978.1955498717537,1.060728317274296,6.178584248002153,0.251292416192577
ROTTERDAM,SANTOS,12,5527.294917807248,3.383611946511386,10.360844678285703,0.7553730276540627
QINGDAO,SINGAPORE,9,10784.205436432545,2.772778788889206,10.232424539113268,0.8478156852744025
SINGAPORE,RICHARDS BAY,4,10469.527614534616,1.9853000391922895,6.624070865250438,0.292008724839243
DALRYMPLE BAY,NEWCASTLE,12,8155.74493118086,4.0244737575386,12.252161277371894,0.7962052552812331
SINGAPORE,QINGDAO,1,11802.429608003593,3.7775366595604987,11.569775144400433,1.2593071705163763
DALRYMPLE BAY,RICHARDS BAY,5,5462.613599752372,1.7729305964539224,10.350323685643925,0.3136742625166337
SANTOS,DALRYMPLE BAY,10,10017.45077786635,2.228246364936009,7.985768807620511,0.7347165345341162
SINGAPORE,DALRYMPLE BAY,2,6882.499672908207,3.752544013067273,11.355854940954558,1.236769441289423
DALRYMPLE BAY,RICHARDS BAY,11,9567.701311430046,2.4067906388481193,9.861845654087048,0.32896471688148865
SANTOS,NEWCASTLE,3,10367.837888296051,2.570199307228929,8.395201143636395,0.9163281947322126
NEWCASTLE,QINGDAO,12,10969.906010348286,4.423731756208837,13.058574256038805,1.8095635452213112
ROTTERDAM,SINGAPORE,9,6717.676088640189,2.0737598322879336,8.4860002782649,0.8686200048144037
SINGAPORE,RICHARDS BAY,9,8789.49062217038,2.6937295668827814,8.588315300737092,0.6431853247983647
ROTTERDAM,RICHARDS BAY,12,3749.68614080135,3.4878899855263037,10.343388214203252,0.7475588457947788
SINGAPORE,ROTTERDAM,12,8367.733625112529,3.664591313401428,12.290210303422763,1.0140142991105396
RICHARDS BAY,SANTOS,7,3325.6616706876603,1.7694888415367376,7.373321870449326,0.0
DALRYMPLE BAY,QINGDAO,11,11715.503552219308,2.590381994767948,9.400641352559262,0.43656868442084673
NEWCASTLE,ROTTERDAM,5,5427.48364409633,2.1118952574385896,7.497320910348311,0.0
RICHARDS BAY,QINGDAO,8,4836.600146664782,2.073953796997926,8.306204631213767,0.712337676990703
DALRYMPLE BAY,SANTOS,1,6849.484193857172,3.798212475455473,12.027608076950177,1.248787942006904
ROTTERDAM,NEWCASTLE,6,3975.597316226566,2.41318177954739,8.509333939304947,0.32363558498572353
ROTTERDAM,QINGDAO,7,2096.200857473218,1.318923664217312,6.441943753441648,0.0
DALRYMPLE BAY,ROTTERDAM,2,8376.820931844735,3.9273365065159918,11.629200978331745,1.3853136905461518
SINGAPORE,SANTOS,4,6125.312739256235,2.1613468944354643,8.102299295374813,0.9014505502288185
SINGAPORE,QINGDAO,7,8268.46831629842,2.2206912253688866,7.949165597562166,0.017432314565405727
DALRYMPLE BAY,ROTTERDAM,1,2764.6094350208355,3.1090154077333683,10.6711108901545,0.7891402483713105
DALRYMPLE BAY,RICHARDS BAY,4,8165.689931720978,2.6422298331264575,10.224365532098572,0.8234836843808754
QINGDAO,SINGAPORE,10,11502.533728865408,3.2431699939359007,9.529356921033687,1.1655082267101693
SINGAPORE,QINGDAO,10,4593.888932981787,1.6345667991293908,6.873689803944796,0.5753721825187349
RICHARDS BAY,SANTOS,12,8985.238495005533,3.8483617984074527,10.531062256909193,1.653557470459576
QINGDAO,DALRYMPLE BAY,11,5485.286624284119,1.5850347047849305,6.491391747673882,0.6786003160122744
NEWCASTLE,RICHARDS BAY,7,5063.965114010087,2.105191830984639,7.378496712305462,0.41483141261358186
NEWCASTLE,RICHARDS BAY,7,4843.055593949533,1.4309564612516432,6.480406902799576,0.10793992748648501
DALRYMPLE BAY,QINGDAO,6,11872.6425783196,2.5810436150211227,10.021483320532667,0.20047752098182797
QINGDAO,SANTOS,9,2446.241558596203,1.7025836173312183,5.521292272725273,0.0
ROTTERDAM,QINGDAO,12,4322.685798329158,3.3083426635346482,10.650295613980873,0.9389456215280124
DALRYMPLE BAY,ROTTERDAM,3,8883.446856509372,2.7107967383617195,9.288797023782779,0.4183270269574762
ROTTERDAM,QINGDAO,4,10336.680265907235,2.5416582807335932,7.800771931763198,0.48213436768807216
QINGDAO,DALRYMPLE BAY,3,7682.05034601229,2.2323574614692303,6.600341725183075,0.20717585518075649
DALRYMPLE BAY,SINGAPORE,1,9660.865852729663,3.8250523085423036,10.511879167334357,1.3106780690444544
RICHARDS BAY,SINGAPORE,1,5276.982905550001,3.723748687016554,10.936584712266434,0.9835153021650479
ROTTERDAM,SINGAPORE,9,5526.221631803837,1.883547792049206,6.862222974112559,0.1809765028796161
QINGDAO,NEWCASTLE,8,11424.237933327215,3.0343094092885123,11.189623225493328,0.7444199399910385
QINGDAO,SANTOS,12,2980.3670741649353,3.783525474283709,11.34954174193713,1.5327861629491555
DALRYMPLE BAY,RICHARDS BAY,12,5995.755509771246,3.3086151441338423,12.123998880386246,0.6060878420193478
QINGDAO,ROTTERDAM,9,1549.8912221060457,1.04106021234609,6.521827813106817,0.0
SANTOS,SINGAPORE,4,3754.580397149154,1.668856427618125,7.5239287175943845,0.0
SINGAPORE,ROTTERDAM,9,5845.7321073215235,1.5037164026543053,7.140845886879434,0.0
DALRYMPLE BAY,SANTOS,11,8617.57582520356,1.9284137801744887,8.10235114134401,0.3672020239777431
QINGDAO,NEWCASTLE,11,3188.0713983272367,2.5842971218197603,8.090001480302789,0.5431055019719525
RICHARDS BAY,QINGDAO,2,7011.964980199649,3.366416340442554,12.883051895307835,0.8716293012240618
ROTTERDAM,SANTOS,9,10909.928513701201,2.468890555074291,10.109305619333359,0.2089013114874151
ROTTERDAM,DALRYMPLE BAY,8,10501.44279666959,2.2893217462105575,9.140943337147252,0.7883269522250924
ROTTERDAM,SINGAPORE,6,3938.5846589209345,1.9281631988382724,8.233458881987572,0.5292134192747721
SANTOS,SINGAPORE,9,7227.662279579033,2.4173928173230625,7.798524346577356,0.6467385322978311
SINGAPORE,SANTOS,3,4029.8980758888692,1.90052531346394,8.474212231969348,0.32908050556340573
SINGAPORE,ROTTERDAM,12,5838.396015823742,3.7496199556887593,12.690911347002157,0.7412379959757954
SINGAPORE,RICHARDS BAY,9,7428.6247857406015,2.1856937842369595,7.618340829280696,0.7144237457772634
ROTTERDAM,QINGDAO,11,3288.539238964699,2.017673307553485,9.2805392688757,1.0653340636674025
QINGDAO,DALRYMPLE BAY,4,8767.930935761926,2.6850744019965447,8.268734592812306,0.28561572429389037
SANTOS,SINGAPORE,7,4698.587575146131,1.7339042233148891,8.341574700685975,0.32936676686545097
SANTOS,DALRYMPLE BAY,5,2838.719455148886,1.6604716758337992,7.839355314202262,0.0783929891451012
QINGDAO,SANTOS,6,11839.286316042808,2.337708313728018,7.199239854144167,0.2870124328945989
RICHARDS BAY,SANTOS,4,7563.137245668606,2.077142425268959,9.804654018356961,0.234312607365361
SINGAPORE,QINGDAO,5,2183.526424985528,1.9721478964255905,9.026493123450486,0.25749115233096154
ROTTERDAM,SANTOS,3,3590.0235539934406,2.0376184115929847,7.813409630050224,0.3567363937841829
DALRYMPLE BAY,NEWCASTLE,11,7809.010275296113,2.455941465519156,11.181495500323509,0.5795237099205752
NEWCASTLE,DALRYMPLE BAY,3,5000.304853049425,1.7658942479523432,5.577517109150101,0.8194608356381254
RICHARDS BAY,DALRYMPLE BAY,12,5239.814100071803,3.3039631096037656,10.067028528944734,0.9597604171993637
SINGAPORE,NEWCASTLE,3,4213.288289956786,1.8785313950163898,6.31176784180165,0.5177204159937631
NEWCASTLE,QINGDAO,4,4475.4822869106765,1.940866245100728,8.199250668704353,0.2714894858972898
DALRYMPLE BAY,SINGAPORE,8,6965.889178987399,1.7340905145239522,9.520200652811198,0.04306741267830605
SANTOS,NEWCASTLE,3,5120.128427109291,2.489677383438645,9.0550831249457,0.6912665248051688
NEWCASTLE,RICHARDS BAY,7,3625.3620561790476,2.091765017423418,8.672644371089886,0.11540711890407046
DALRYMPLE BAY,NEWCASTLE,11,8067.80476185863,2.285004391993698,8.501431314928713,0.45630025290731785
QINGDAO,SINGAPORE,7,11250.338201339742,2.4496129969636367,8.393483889350334,1.140053932177958
ROTTERDAM,SINGAPORE,2,11208.221809845812,4.485570988908708,12.520185151297298,1.51582976366651
QINGDAO,DALRYMPLE BAY,11,7727.637243427271,1.7637931156700448,7.675870838131676,0.0
QINGDAO,NEWCASTLE,6,11719.930602569784,2.440141448115049,10.37925455867097,0.12519081152828948
SINGAPORE,SANTOS,10,4761.094017061847,2.040567368374622,8.213092038078484,0.5721567275640603
NEWCASTLE,SINGAPORE,2,11468.312028034348,4.107449160277519,10.831051826709452,1.3118999580715243
SINGAPORE,QINGDAO,12,6960.517775937928,3.805406475375648,8.71381822509402,0.7501009231492435
DALRYMPLE BAY,SINGAPORE,12,3261.1260550964244,3.492731077742337,10.66980844664406,0.9800901966951377
NEWCASTLE,RICHARDS BAY,8,8722.061991861025,2.7552982974111515,10.054503797413716,0.7551655008683745
NEWCASTLE,ROTTERDAM,12,8492.136690006693,4.338527332173055,13.385578718455927,0.9824742742035408
ROTTERDAM,SINGAPORE,4,9124.44252230229,3.15649114957576,9.580112915922932,0.4924817052372184
DALRYMPLE BAY,SANTOS,6,7728.6795147643625,2.45714834188401,9.371361597944883,0.42895264702979796
SINGAPORE,SANTOS,9,9300.053318917397,2.0406464405940916,7.44381143187103,0.3346174321837895
QINGDAO,SINGAPORE,4,1525.2855100781053,1.2900445676080523,7.917456778118517,0.24348575270886383
NEWCASTLE,SINGAPORE,6,8507.112249941447,2.57106449838673,8.626382412149288,0.3195074369426812
RICHARDS BAY,DALRYMPLE BAY,3,7246.145097499724,2.4511952570210913,9.154910424359395,0.8203364197406117
DALRYMPLE BAY,SINGAPORE,10,10602.805265948859,2.818307380874708,8.948807244738969,0.41059038346274307
DALRYMPLE BAY,SINGAPORE,8,2342.9434334574225,1.4194218953852555,7.514965726070586,0.4074758172692978
ROTTERDAM,NEWCASTLE,6,7448.498535374988,2.2083265164042247,8.37767026458092,0.38703078139427477
QINGDAO,ROTTERDAM,1,2032.8599936623561,3.532441821613106,11.414616459840047,0.6713968850618575
SINGAPORE,NEWCASTLE,10,10903.18259803045,3.0656983167441036,8.975242513946096,0.9553331059408803
SINGAPORE,DALRYMPLE BAY,12,2756.11978003095,3.1521464695158383,9.617292205117767,0.5726434133317855
DALRYMPLE BAY,ROTTERDAM,4,7552.704207062333,2.1966248626792524,10.229673432771929,0.5637770937130344
RICHARDS BAY,QINGDAO,2,4782.671219045128,4.005683530498552,10.941483147415846,1.3797913576635374
SINGAPORE,NEWCASTLE,2,6200.952944655315,3.430765459452296,11.025088930299859,0.5387857944675154
SANTOS,DALRYMPLE BAY,10,6789.780432829914,1.933149350303502,9.14598671627817,0.301554390312942
ROTTERDAM,NEWCASTLE,11,8650.67814958324,2.5426081206376265,8.08026880207496,0.16275064275088907
DALRYMPLE BAY,SANTOS,12,10496.634521457914,3.673514589409918,10.7278931358785,0.7531209622501253
QINGDAO,SANTOS,4,9795.401327201393,2.5109991125027054,9.474228974151325,0.5385538344083557
SANTOS,ROTTERDAM,8,9512.261450170552,2.520807397605632,9.45243038441072,0.6298245540332614
RICHARDS BAY,QINGDAO,1,5833.9259358820555,3.6506947302210384,10.16456803792865,1.3956286285153314
ROTTERDAM,DALRYMPLE BAY,2,11728.02086193513,4.112130059359396,12.379625864834384,1.4342872717973019
SINGAPORE,DALRYMPLE BAY,6,8413.164922808235,2.3803063799156225,8.796242473321811,0.5936273190874818
RICHARDS BAY,NEWCASTLE,5,6205.243294293634,2.2583459954319887,11.270269206537314,0.71565363947078
SANTOS,ROTTERDAM,1,10012.401280337059,4.12221553921337,12.030086691629611,1.14802060529263
QINGDAO,RICHARDS BAY,12,2165.958292685049,3.021379460041636,10.511680571924327,0.7003679191934293
DALRYMPLE BAY,SANTOS,8,3175.0013059077837,1.7375246652038372,6.961235847001702,0.18844733422656454
SANTOS,DALRYMPLE BAY,8,8651.360600306793,2.520886891558612,7.62826057335953,0.7222850031186611
QINGDAO,RICHARDS BAY,10,11580.244208475777,2.4758742950043744,9.406369613576237,0.699810100845411
SANTOS,ROTTERDAM,8,5339.673635563549,1.4773613109906814,7.629444683231602,0.11398827178809248
DALRYMPLE BAY,RICHARDS BAY,9,8241.561754439204,1.967642463606619,10.180854352552428,1.1072986894224277
QINGDAO,ROTTERDAM,12,2677.9704936313938,2.801741786689547,11.106684987409782,1.0317664609818875
SANTOS,RICHARDS BAY,11,7286.341071831769,2.31468336822718,7.785673388674672,0.04916797998250183
NEWCASTLE,QINGDAO,10,3028.775201977079,1.0865848576504407,3.9888230329729586,0.6900741828255266
QINGDAO,ROTTERDAM,7,5363.189715386598,2.1076091316511665,8.202462212821084,0.2599264183407273
ROTTERDAM,DALRYMPLE BAY,10,5702.169590586063,2.108427150453075,9.600816867074709,0.4082866266994689
SANTOS,RICHARDS BAY,2,7111.047540611878,3.6822417954933546,12.821172441902972,0.8344516056866853
ROTTERDAM,DALRYMPLE BAY,8,7007.905623698937,2.5991224310241594,8.838236504738408,0.35993335140685534
NEWCASTLE,SANTOS,8,5810.219157520378,1.737907182359751,8.246316578575296,0.20264439749395421
ROTTERDAM,DALRYMPLE BAY,3,9324.698299952452,2.655640392109591,9.42122767636681,0.11255088335660202
RICHARDS BAY,SINGAPORE,12,7496.71906965767,3.9462784374004682,11.589307845390422,1.4471017510772703
RICHARDS BAY,SANTOS,9,5102.357677233676,2.0799640519418228,9.352780818836354,0.43036600621994586
ROTTERDAM,RICHARDS BAY,5,8189.592769534207,2.3832955033342307,8.064720503117492,0.4502087935556537
SINGAPORE,QINGDAO,4,11890.925310064582,2.662460427193192,8.337929498708846,0.9929957427859386
ROTTERDAM,SANTOS,1,4884.381612450181,3.0901316780134476,12.190071104998022,1.1364333161917055
RICHARDS BAY,SANTOS,6,7420.184635416229,2.465040515925102,8.363639143853408,0.19702586978090447
