from_port,to_port,month,distance_nm,from_busy,to_busy,port_delay_days
SANTOS,SINGAPORE,9,2724.342478469424,0.8407780989404321,0.5291762192378618,3.037844450114697
NEWCASTLE,RICHARDS BAY,10,6381.146800507855,0.8813887043548337,0.6354292727910835,4.2342061555274055
SANTOS,SINGAPORE,7,4361.970203765192,0.2641406635814547,0.5945862193028131,2.095873181943626
SANTOS,RICHARDS BAY,6,1598.013018810262,0.7468576231363655,0.30234311214228304,2.2134707174218926
RICHARDS BAY,DALRYMPLE BAY,3,11920.816452637644,0.24777941443969453,0.30943368604734944,3.0195306199633025
SINGAPORE,RICHARDS BAY,8,10278.275137566132,0.6927415002668795,0.5943228447873232,3.363679778157683
QINGDAO,SINGAPORE,7,5367.896367231902,0.6520484832048667,0.3470309593035903,3.01991353095148
RICHARDS BAY,QINGDAO,8,7233.548583792055,0.07528376627828726,0.6680559856867488,1.7166374439509555
QINGDAO,ROTTERDAM,12,4026.861493440527,0.7727961684751686,0.28647718139397993,2.276121362234627
RICHARDS BAY,NEWCASTLE,7,11951.795146217253,0.9689918663769136,0.22102219394416822,3.3637553373878344
DALRYMPLE BAY,SANTOS,2,10187.622953472839,0.33654367588742307,0.667094759555663,3.49509966253707
SANTOS,DALRYMPLE BAY,6,2636.419586787116,0.6878268293762259,0.9633793497185212,3.7242916959166563
DALRYMPLE BAY,RICHARDS BAY,1,10097.860791895633,0.4554763784417377,0.11885798957022997,1.8666396917040364
DALRYMPLE BAY,SANTOS,8,10468.546717267127,0.7828355539543036,0.8572405127565482,4.274471527392305
SANTOS,SINGAPORE,9,3142.3275971093817,0.8232921614417502,0.7438493931000214,4.154688556457395
SINGAPORE,RICHARDS BAY,11,10305.689915280776,0.8710858598596973,0.15168561711649142,3.7507838838593597
SINGAPORE,SANTOS,4,1716.6600243417479,0.9940904697671161,0.8766572448349611,4.140651128798875
SINGAPORE,SANTOS,6,1558.7941080745268,0.7792531125598329,0.9966670381420173,3.8084225152010824
ROTTERDAM,QINGDAO,6,6034.404011914322,0.5450347457431102,0.8490656486374066,4.1397201277394515
SANTOS,RICHARDS BAY,7,9985.94050539821,0.8868059392806316,0.6351132019749712,4.1239042211385755
DALRYMPLE BAY,NEWCASTLE,4,3875.0569495225527,0.2888010668157799,0.136470164542689,1.8026075146079683
SANTOS,SINGAPORE,10,6996.401259626353,0.6258432873769864,0.3577316754157348,2.2524459066777216
SINGAPORE,RICHARDS BAY,8,2505.499444528259,0.8003770314825251,0.4916095893179955,3.599099956867376
SINGAPORE,QINGDAO,2,7970.7513674009815,0.6069717344671073,0.9724621845353718,3.2341403209375112
SANTOS,RICHARDS BAY,9,10369.665607751218,0.8351614957838297,0.4296290959984418,2.886988192990868
QINGDAO,DALRYMPLE BAY,8,2390.797000605166,0.38265550381413704,0.26117208401659076,2.4177163056862896
RICHARDS BAY,SINGAPORE,7,1504.3776274825905,0.05594087397445002,0.36438440589704324,1.0943633795826513
DALRYMPLE BAY,SANTOS,3,1556.9078980910786,0.5348019131804018,0.11664591474418606,2.008065574340081
QINGDAO,ROTTERDAM,11,11547.330303320015,0.19051972698740283,0.18318060363367628,1.338293027579184
QINGDAO,SANTOS,8,7926.863676469909,0.6501628918779663,0.7733000080093962,3.988886434027912
ROTTERDAM,NEWCASTLE,3,4471.841124657667,0.42251706957901414,0.09703036053335845,1.9445174832806489
ROTTERDAM,SINGAPORE,9,7399.392944192674,0.34110203942305783,0.5705380146850741,2.527170091773723
SINGAPORE,NEWCASTLE,8,5959.955781966196,0.3922052040142008,0.4281134723650425,2.6805043764533183
DALRYMPLE BAY,NEWCASTLE,5,6023.367709812585,0.036712187580449696,0.52781640202125,1.7090552471317721
SINGAPORE,NEWCASTLE,2,8040.183896997819,0.6109490331219362,0.8397876238561816,3.6795840372219493
QINGDAO,SINGAPORE,5,9776.299940997094,0.14871439398399822,0.4599487369365248,2.9018850823235454
NEWCASTLE,RICHARDS BAY,5,4544.019596262496,0.031391619919897584,0.8460504971784825,2.4442709117575423
ROTTERDAM,RICHARDS BAY,7,8803.985797018508,0.19549329494514656,0.4363589474325642,1.6703452587640868
SANTOS,RICHARDS BAY,8,6598.195292978943,0.31159905487555684,0.452246292081535,1.6779038663026045
SINGAPORE,NEWCASTLE,3,5196.869343659718,0.07508938063319093,0.4207477948214936,1.936103278719374
SINGAPORE,ROTTERDAM,6,9812.725524361818,0.1670382074412864,0.09116953553275242,1.8034784384987685
SINGAPORE,ROTTERDAM,10,3649.5595730218306,0.4293923274296819,0.35701729900060175,2.278261538109269
DALRYMPLE BAY,ROTTERDAM,9,10791.61446343706,0.1384027990162019,0.05431027586070736,1.0445164758730974
QINGDAO,SINGAPORE,10,1892.0149048636624,0.02807001191395697,0.4613157517310297,1.874055960539092
ROTTERDAM,NEWCASTLE,8,8392.379798437703,0.7499221615007585,0.05933116572496744,2.3537937590308697
QINGDAO,DALRYMPLE BAY,11,7387.652256420522,0.5046652778471722,0.9685548109027556,2.8819804892592558
NEWCASTLE,DALRYMPLE BAY,12,2882.6058963901546,0.796016392091595,0.8044943549475032,3.5393122531840446
DALRYMPLE BAY,NEWCASTLE,6,6975.614684601455,0.16182934483603884,0.7225288223332409,2.045508395923562
SINGAPORE,NEWCASTLE,11,10382.464515255226,0.9520316985532247,0.1526936934997769,2.8739462789168306
QINGDAO,DALRYMPLE BAY,6,7803.427116186026,0.2309010194113772,0.3785065964886303,2.8422709712329297
NEWCASTLE,DALRYMPLE BAY,9,5732.012218037847,0.24982467365181793,0.4368446991896344,1.7528211326922227
RICHARDS BAY,DALRYMPLE BAY,5,5987.951473748337,0.33694773157161906,0.1509197553293914,2.0790068428969666
ROTTERDAM,SANTOS,5,8198.199370808647,0.9547049119060317,0.727050648168605,4.085067806069362
QINGDAO,NEWCASTLE,4,6748.757479660709,0.3281779446054718,0.942764592687814,3.334002629900492
DALRYMPLE BAY,SANTOS,6,10626.682013720194,0.3590128321437984,0.4325784299581542,2.924945412951328
SINGAPORE,ROTTERDAM,9,4485.136186320933,0.20447475501396606,0.29608791865459794,1.6220351055656186
SINGAPORE,DALRYMPLE BAY,5,9407.646563611437,0.1733267962959556,0.8774078276911388,2.852688250440637
RICHARDS BAY,ROTTERDAM,2,8073.219451068759,0.3188631494960953,0.1333492051804933,2.431405319704104
SINGAPORE,RICHARDS BAY,7,3191.4136199539453,0.2076822517706749,0.00241139743167762,0.7859003035561196
NEWCASTLE,SINGAPORE,3,8315.518623517093,0.21183446145851137,0.018006858979704,1.168407746093854
DALRYMPLE BAY,SINGAPORE,2,3630.363845463173,0.8780292726865745,0.6909031808875248,3.325950900650633
SANTOS,QINGDAO,1,1736.4478409500912,0.11445269716988982,0.394996310172563,1.9582751115157344
ROTTERDAM,SINGAPORE,8,7791.03223967093,0.3885355304562821,0.5069071834722066,2.877879839880397
DALRYMPLE BAY,RICHARDS BAY,11,10298.786831457712,0.8128018914258494,0.22560920423184416,3.104493382655718
ROTTERDAM,NEWCASTLE,2,4488.829547789491,0.4908315662581837,0.27354931352649736,1.9295222474685485
ROTTERDAM,NEWCASTLE,7,8985.153080653597,0.22496824779572533,0.738843045933042,2.4898800725989236
ROTTERDAM,QINGDAO,11,11516.650530042314,0.8662419197575649,0.40152008268027617,4.017268470197812
NEWCASTLE,SINGAPORE,1,9798.302352312297,0.42362832540184614,0.24681289062919443,3.010168171318155
NEWCASTLE,RICHARDS BAY,1,10829.289551293356,0.25454721178600914,0.6590592328025533,2.8806054727494423
DALRYMPLE BAY,QINGDAO,11,3184.8789586437,0.8478793428104792,0.012245665790822424,2.180124681946375
RICHARDS BAY,DALRYMPLE BAY,1,7582.228815247454,0.8774625257433228,0.7729953951013782,3.742485252370039
ROTTERDAM,DALRYMPLE BAY,7,9757.097422374318,0.14844305184897766,0.17937039206270378,1.5470545081863583
DALRYMPLE BAY,SANTOS,10,4691.582716203899,0.968974903241041,0.4486706201548839,3.9286108846620627
QINGDAO,ROTTERDAM,1,6885.676564331027,0.08360538497397707,0.27406759869572184,2.1441989151289453
SANTOS,QINGDAO,6,7664.1868401624215,0.5056558896402157,0.7428665843155082,3.337574757378647
SINGAPORE,NEWCASTLE,4,10380.751300077398,0.0355299180290225,0.5595093774729606,1.6406801617264737
SINGAPORE,DALRYMPLE BAY,12,3179.2397146185285,0.38098458390190815,0.8540555127981793,3.1831685597204977
SINGAPORE,SANTOS,5,2740.325379452497,0.9443097395191401,0.4381782907522135,3.7354846417582817
NEWCASTLE,DALRYMPLE BAY,4,7091.040834279822,0.6451859606659763,0.6063942805090216,2.9983691586140173
RICHARDS BAY,SINGAPORE,12,10117.725757462294,0.6017588970594852,0.7493319880707405,3.5510750883789237
SINGAPORE,DALRYMPLE BAY,11,6893.835493934232,0.2541522881190068,0.6929752101992367,3.0248185289986456
DALRYMPLE BAY,ROTTERDAM,2,5637.485063251632,0.017425052716909306,0.1143955574012756,1.0817642847954354
RICHARDS BAY,DALRYMPLE BAY,2,2640.2014782014608,0.010106644431258527,0.7152050043221464,1.9462749153840275
QINGDAO,NEWCASTLE,2,5825.222229739721,0.8516495023344659,0.24488694848040682,3.010566514795677
SINGAPORE,SANTOS,8,11052.818980208353,0.6418132241792209,0.5830142662212422,3.917828886735739
SINGAPORE,RICHARDS BAY,11,7583.840310762957,0.7924668810386102,0.2629140721288442,3.9273731227007795
RICHARDS BAY,SINGAPORE,9,3663.986016469627,0.3390319418974882,0.6282310077771303,1.6755094888891247
NEWCASTLE,QINGDAO,4,8436.917558729885,0.9892352490177422,0.6694507935619435,3.915097652336606
NEWCASTLE,DALRYMPLE BAY,7,5954.379478848994,0.33244482903253325,0.8835315296231214,3.1768755925054086
NEWCASTLE,RICHARDS BAY,10,6508.463431266462,0.19228397614227433,0.8447677434623754,3.9195609851383537
RICHARDS BAY,NEWCASTLE,1,6074.741367502666,0.891701811225204,0.03606270943972545,2.284494709760305
SINGAPORE,QINGDAO,10,3838.2556990725075,0.35280943622785954,0.9421322739280427,3.269371744094084
NEWCASTLE,SINGAPORE,3,10090.569838361023,0.4562511447278671,0.2794399727194734,2.8843394751567892
DALRYMPLE BAY,NEWCASTLE,3,8041.558506815742,0.9792302142549747,0.1223951354761792,2.5367505503925876
RICHARDS BAY,SANTOS,6,3124.6009395932024,0.856348715633756,0.31138743667004487,2.8758692655982827
QINGDAO,SANTOS,11,8064.75529133199,0.449457160513994,0.3935665213130747,2.4388549136727735
SINGAPORE,SANTOS,4,4388.87293092657,0.7519069747402168,0.5779455714096253,3.4637703060305243
SINGAPORE,SANTOS,2,11758.56686416792,0.014747446901328787,0.5968380379296185,1.9290228292985605
ROTTERDAM,SINGAPORE,10,2496.0513161674776,0.0984095941200468,0.6108897773937499,2.139251766384928
SINGAPORE,SANTOS,4,9662.623678520093,0.9099771065171185,0.4383365962375816,3.693840959981708
DALRYMPLE BAY,QINGDAO,12,7706.369629895988,0.9098694905624992,0.6778880255203257,3.8666815165352535
SINGAPORE,SANTOS,10,5615.051604996718,0.34850567859577064,0.582988625878554,2.8316723815710354
NEWCASTLE,ROTTERDAM,1,5226.576399086051,0.722906601964936,0.3806629277016409,2.8940215694887885
SANTOS,SINGAPORE,7,6256.774200009737,0.7192529907079513,0.758255782004861,3.2321530073707914
QINGDAO,RICHARDS BAY,3,9613.276743640472,0.19004088849215317,0.5557121327413967,2.507754639345569
SANTOS,DALRYMPLE BAY,5,10792.185014863864,0.7728257144974784,0.526290785000375,3.8370431548332586
RICHARDS BAY,QINGDAO,1,2611.1179033974945,0.5018048150760679,0.19226013412649567,1.957108649221979
ROTTERDAM,SANTOS,8,11332.734604439129,0.48988779199323196,0.033402463063374244,2.563180324922356
NEWCASTLE,SANTOS,2,6686.171614653904,0.618402437908263,0.2574698932285242,2.1984744302584445
NEWCASTLE,QINGDAO,8,11825.488437352786,0.8957944968462817,0.7021045674864136,3.713584019426917
NEWCASTLE,SINGAPORE,8,5884.172477249168,0.20181849356304526,0.9535010148281706,3.236821177336604
QINGDAO,ROTTERDAM,2,5037.73190087214,0.2333716987156632,0.32807822040741974,2.3721070581400756
ROTTERDAM,SINGAPORE,2,7048.723892277671,0.3545126561783568,0.5176070950188872,2.3103764936462268
ROTTERDAM,SANTOS,7,6097.987615469464,0.35014154229408245,0.2264351900997762,1.8576475525465443
DALRYMPLE BAY,SINGAPORE,12,8347.875355559336,0.39777472114235024,0.8018250365493811,2.8199731581315515
SINGAPORE,NEWCASTLE,8,8096.0257222464825,0.6223449360758967,0.32177861371888117,2.4589747550912135
NEWCASTLE,DALRYMPLE BAY,8,7819.506261981378,0.9474737957401368,0.3600531274941279,3.365825624841919
SINGAPORE,RICHARDS BAY,10,9326.234485442767,0.8084494114928407,0.987340163627656,4.0563458410661255
ROTTERDAM,NEWCASTLE,1,10800.324067595606,0.3493216752360554,0.6534813561119106,2.822874941051593
NEWCASTLE,SANTOS,6,6841.562343614278,0.33384985117017285,0.1690363465396305,1.7222562503488945
RICHARDS BAY,QINGDAO,5,7525.984582504275,0.6968700495247986,0.643957946609181,4.010886199751758
NEWCASTLE,DALRYMPLE BAY,4,8936.299294292021,0.49407462797567336,0.5485519826196869,3.760501225591967
DALRYMPLE BAY,RICHARDS BAY,12,10848.759017369603,0.5953927794432744,0.9670721994969583,4.529322033039219
NEWCASTLE,QINGDAO,4,7275.39325346654,0.3647476802907027,0.9091240710678165,2.7296579163783896
RICHARDS BAY,SINGAPORE,12,7147.387317239865,0.1731970866331951,0.5976381689598429,2.159645445837311
SANTOS,DALRYMPLE BAY,12,7392.783989219275,0.027139958884180304,0.8207116841117432,2.7337474563372113
SINGAPORE,DALRYMPLE BAY,7,9547.720602845893,0.31685508577992394,0.6291979388295943,2.339614598684624
QINGDAO,DALRYMPLE BAY,2,4205.3511591516235,0.9069552232425624,0.5186326753466863,3.05922257877811
DALRYMPLE BAY,NEWCASTLE,7,9303.09015575305,0.9015743271655693,0.5986634724576837,3.7709878972548267
NEWCASTLE,SINGAPORE,1,1513.5444167913824,0.5282924896043568,0.07361189381638022,2.232740043625891
NEWCASTLE,DALRYMPLE BAY,7,1786.475975770584,0.02693576540878273,0.5533733717246886,0.5851559381925406
ROTTERDAM,RICHARDS BAY,2,6982.856987913183,0.5997015990482731,0.25106166561132104,1.9336154579156908
QINGDAO,ROTTERDAM,6,3244.06273373957,0.6259125453653877,0.10269439015064263,2.63799056618146
SINGAPORE,QINGDAO,3,2395.614043169033,0.2320249538069996,0.9619571857850425,3.3425798570435097
SANTOS,QINGDAO,12,3822.824595258063,0.3691426821827686,0.4293708757001783,2.1885872199618115
DALRYMPLE BAY,NEWCASTLE,8,5769.689949630176,0.17053672611745474,0.012336164449205822,1.0038461055960302
DALRYMPLE BAY,RICHARDS BAY,7,5983.661882039226,0.7078013985918528,0.6653417221020202,3.1053894820473618
DALRYMPLE BAY,RICHARDS BAY,3,11931.389747943882,0.11557880635366846,0.9558889074913278,3.3259949641477786
DALRYMPLE BAY,SANTOS,9,9329.70081706734,0.2715653705440776,0.18111938776368142,2.0458741429290908
NEWCASTLE,ROTTERDAM,10,8599.580519498419,0.2634892929427606,0.47888049893494333,2.8763010311503336
NEWCASTLE,QINGDAO,10,2154.168587978978,0.2705195967102011,0.044769489988415345,1.220379039477373
RICHARDS BAY,DALRYMPLE BAY,12,7636.120697580441,0.6791133665720679,0.5313487532694519,2.983624823223312
DALRYMPLE BAY,QINGDAO,4,5691.134114753802,0.006781599401304961,0.9555278684226207,3.3913702589710573
RICHARDS BAY,NEWCASTLE,6,10438.21977483138,0.30459635132804086,0.45054028438750005,2.350091391397704
SANTOS,NEWCASTLE,7,3943.6805305598427,0.7113762037524828,0.1562243697241148,2.5146173484158183
SINGAPORE,NEWCASTLE,11,9101.709161864646,0.33929458869331375,0.76380285233024,3.631312073190518
SINGAPORE,DALRYMPLE BAY,11,9991.537653503603,0.7442737173155829,0.8558084020338257,4.74359354418665
RICHARDS BAY,ROTTERDAM,6,7492.5882756512765,0.7980427344855086,0.9317144800492464,3.9689574240641727
SANTOS,SINGAPORE,3,7226.032820817749,0.7354453357783313,0.6494847902069917,3.1134730867810703
SANTOS,DALRYMPLE BAY,12,4913.478212352026,0.2588529399238877,0.4364162936900374,2.3190286678842114
DALRYMPLE BAY,QINGDAO,8,3211.0510807666965,0.6588400694456474,0.5266309332452249,2.992247152735796
ROTTERDAM,QINGDAO,12,2872.0403442758875,0.8839134789079829,0.7047969382849021,3.4808698800330244
DALRYMPLE BAY,SANTOS,12,7209.572629867875,0.04052703409626246,0.17365095529166885,1.8609574526605903
ROTTERDAM,DALRYMPLE BAY,8,10060.289895205791,0.06826310555190063,0.6908867964312853,1.904140277126032
SANTOS,QINGDAO,2,2924.076269341199,0.6592858614193504,0.10507825894876954,2.1844856295071726
SANTOS,DALRYMPLE BAY,4,3831.6729032678945,0.19676982349921457,0.3738529048034903,2.7772701731239415
NEWCASTLE,ROTTERDAM,5,7474.93866016357,0.28989167187910014,0.7035872571782559,2.936172058089694
NEWCASTLE,SINGAPORE,3,9760.936657640492,0.6009512443497661,0.5348112978078347,3.1790867592110787
RICHARDS BAY,SINGAPORE,4,11034.436401477831,0.711736729344619,0.050953978056153426,2.423058022512785
SANTOS,NEWCASTLE,7,2073.185024227474,0.3203789596374804,0.6289096189027389,1.983763520399577
ROTTERDAM,SINGAPORE,11,8953.554141888737,0.7568430430795484,0.3924168502170541,3.298094643938826
QINGDAO,SINGAPORE,2,3161.62689987064,0.132727147259316,0.932480069842819,2.8264226103537173
DALRYMPLE BAY,QINGDAO,3,4304.458404692836,0.8289309814874659,0.14445139951927322,2.6397500330243475
ROTTERDAM,RICHARDS BAY,11,8252.33661574076,0.4563109796052035,0.6596924785411186,3.0220201681235657
SINGAPORE,QINGDAO,10,2827.323308239309,0.3945700102883103,0.38682284560772917,1.9348240576054367
NEWCASTLE,SANTOS,3,10628.3588603263,0.9708326498571355,0.4585838238763206,4.1273257720741325
DALRYMPLE BAY,NEWCASTLE,10,5167.328898143138,0.968046425182061,0.4287579032557307,3.274197292265501
NEWCASTLE,ROTTERDAM,5,8408.674127190376,0.38904719882716354,0.9017314179639625,3.4568857915288205
SINGAPORE,RICHARDS BAY,6,10718.232364075393,0.0544404273944078,0.31407691732957166,1.7398076226856651
QINGDAO,ROTTERDAM,2,1886.968455476943,0.1576465649121419,0.9529465140248118,3.2699523088021865
QINGDAO,SINGAPORE,1,8386.972256469404,0.47906436458522794,0.7700925389590887,3.3993507901607574
QINGDAO,DALRYMPLE BAY,3,9727.072261802421,0.9138310894927105,0.9254488677038575,4.971178440837522
ROTTERDAM,RICHARDS BAY,8,2331.8052862675227,0.9572191492093396,0.42580255643157894,3.578212037244592
QINGDAO,ROTTERDAM,1,2750.143517514141,0.7896515154818492,0.5494094913401387,3.231561896808937
QINGDAO,SINGAPORE,2,9252.348838000196,0.8554336896370037,0.8982358297697178,4.335918492543487
QINGDAO,ROTTERDAM,4,6911.325662708566,0.5420829197907506,0.01367864427367782,1.352019606456956
NEWCASTLE,RICHARDS BAY,4,2499.1587207500224,0.5949943722599202,0.6581937453298798,3.4995330085878034
NEWCASTLE,QINGDAO,2,2609.0228258641973,0.19780445367316957,0.2827507059853085,0.5548842442675876
SANTOS,SINGAPORE,4,11253.874576649068,0.8325074228768271,0.6478892016631599,3.537162050238753
RICHARDS BAY,DALRYMPLE BAY,2,5256.401900084656,0.22374279356973759,0.9163467223807427,2.972110154881813
NEWCASTLE,SINGAPORE,9,8243.710440338542,0.36942428475448097,0.4726866664355971,2.742787399256313
RICHARDS BAY,SINGAPORE,8,11536.10166318262,0.53848460951904,0.7311639095432015,3.280147345004494
QINGDAO,RICHARDS BAY,9,11015.265233747545,0.9527841495754501,0.003481923684611754,2.238656590156889
SINGAPORE,SANTOS,3,10046.695030848035,0.35347487180574844,0.46085687629310235,2.4537130394368263
ROTTERDAM,SANTOS,5,6780.388433032073,0.9163864104223756,0.5501270478179646,3.7375986457627
DALRYMPLE BAY,NEWCASTLE,1,3187.653903365777,0.021652875032036834,0.9470626418914286,2.2046272254516395
NEWCASTLE,SANTOS,7,1752.529994569348,0.5015409120998952,0.7323954332549851,2.8875723760001986
RICHARDS BAY,ROTTERDAM,12,10406.89325404506,0.6215184202299502,0.5836406748348093,3.8857513607001417
SANTOS,NEWCASTLE,10,10639.0698567267,0.6724368027566785,0.36266465785701696,2.939439697785424
SANTOS,DALRYMPLE BAY,3,3487.947217437637,0.2302113587793363,0.7805133395762727,2.5171954094834916
NEWCASTLE,SINGAPORE,3,1978.1955498717537,0.333635037126335,0.9615332425411374,3.047303381715319
ROTTERDAM,SANTOS,12,5527.294917807248,0.6484061284483223,0.9761267791625894,4.194024519115899
QINGDAO,SINGAPORE,9,10784.205436432545,0.6712804288995956,0.2983297651327481,3.4181578792665834
SINGAPORE,RICHARDS BAY,4,10469.527614534616,0.8933758158837523,0.9140365668297785,4.112486336251393
DALRYMPLE BAY,NEWCASTLE,12,8155.74493118086,0.9061813657481139,0.976670366806066,4.508840406057468
SINGAPORE,QINGDAO,1,11802.429608003593,0.9027264787666992,0.028052556248201355,3.004464763823904
DALRYMPLE BAY,RICHARDS BAY,5,5462.613599752372,0.14571976173337875,0.997691305959671,2.3674207910736635
SANTOS,DALRYMPLE BAY,10,10017.45077786635,0.6161984729623928,0.8879565826958018,4.233096554320994
SINGAPORE,DALRYMPLE BAY,2,6882.499672908207,0.5738634521648246,0.897321769137301,3.180995298487053
DALRYMPLE BAY,RICHARDS BAY,11,9567.701311430046,0.7422330710244271,0.6679232304681411,3.566351107834862
SANTOS,NEWCASTLE,3,10367.837888296051,0.3198855907070157,0.7418892668382021,3.4734755752092146
NEWCASTLE,QINGDAO,12,10969.906010348286,0.048933695525843146,0.8383117218922788,2.6791937715108314
ROTTERDAM,SINGAPORE,9,6717.676088640189,0.9492321321243601,0.5726218716131959,3.1594912437930067
SINGAPORE,RICHARDS BAY,9,8789.49062217038,0.2538831613687479,0.06377750646072533,1.413097135809028
ROTTERDAM,RICHARDS BAY,12,3749.68614080135,0.761761605322083,0.7933983204890724,3.775445801881911
SINGAPORE,ROTTERDAM,12,8367.733625112529,0.9352020913957291,0.1453503050084376,2.0299810526497892
RICHARDS BAY,SANTOS,7,3325.6616706876603,0.9353486953301278,0.40157095380329677,3.6250646663349775
DALRYMPLE BAY,QINGDAO,11,11715.503552219308,0.996919572209523,0.669800095180972,4.922688475513544
NEWCASTLE,ROTTERDAM,5,5427.48364409633,0.3686231538668159,0.03171715281088772,1.2280989834815665
RICHARDS BAY,QINGDAO,8,4836.600146664782,0.8302519090172897,0.11138510685706648,2.0396629278262948
DALRYMPLE BAY,SANTOS,1,6849.484193857172,0.18095261608129332,0.46301534973632963,0.975098910811661
ROTTERDAM,NEWCASTLE,6,3975.597316226566,0.2736887189585846,0.04528522509163657,1.4745822439134022
ROTTERDAM,QINGDAO,7,2096.200857473218,0.399222725202494,0.8566151423839511,3.1465036745210706
DALRYMPLE BAY,ROTTERDAM,2,8376.820931844735,0.43816193119924574,0.3343895008205219,3.0009445641006907
SINGAPORE,SANTOS,4,6125.312739256235,0.507687779735764,0.45784219349337685,2.938570503772203
SINGAPORE,QINGDAO,7,8268.46831629842,0.2878302964393745,0.8118468461486851,2.689648746866443
DALRYMPLE BAY,ROTTERDAM,1,2764.6094350208355,0.027986559208900363,0.34786682559405435,1.5464587272598824
DALRYMPLE BAY,RICHARDS BAY,4,8165.689931720978,0.0038638823417082024,0.7275570523545992,2.2632622911446285
QINGDAO,SINGAPORE,10,11502.533728865408,0.6840515412175877,0.4276060072889357,2.724412166135015
SINGAPORE,QINGDAO,10,4593.888932981787,0.5049147371706423,0.22298928231839388,2.080000733783469
RICHARDS BAY,SANTOS,12,8985.238495005533,0.5005679607905664,0.1768488681070587,2.502766104109099
QINGDAO,DALRYMPLE BAY,11,5485.286624284119,0.2711367178927484,0.1951200554537248,1.3968264746503363
NEWCASTLE,RICHARDS BAY,7,5063.965114010087,0.945079385371402,0.03061060956023609,2.538214303523349
NEWCASTLE,RICHARDS BAY,7,4843.055593949533,0.5540892456215902,0.6593276777642525,3.4802138344532914
DALRYMPLE BAY,QINGDAO,6,11872.6425783196,0.20685236170151533,0.7902752670742368,3.083750865091068
QINGDAO,SANTOS,9,2446.241558596203,0.6931771194590108,0.6036207627815519,3.665696328807102
ROTTERDAM,QINGDAO,12,4322.685798329158,0.06986442597481102,0.5998678448275786,1.5123826129427687
DALRYMPLE BAY,ROTTERDAM,3,8883.446856509372,0.5469993414022956,0.8397612482502805,3.4007369183433047
ROTTERDAM,QINGDAO,4,10336.680265907235,0.7411925257292111,0.6128734889795205,3.3827101420494916
QINGDAO,DALRYMPLE BAY,3,7682.05034601229,0.6942170596879913,0.033428312711904384,2.4522863366063716
DALRYMPLE BAY,SINGAPORE,1,9660.865852729663,0.9705166637521067,0.9484069616377143,4.819632115068612
RICHARDS BAY,SINGAPORE,1,5276.982905550001,0.29803454754690695,0.2193456358189767,1.5011766114780405
ROTTERDAM,SINGAPORE,9,5526.221631803837,0.6558820518629006,0.5840792922454121,2.6912473356767066
QINGDAO,NEWCASTLE,8,11424.237933327215,0.662688239103272,0.9547733295477041,3.7432835745307473
QINGDAO,SANTOS,12,2980.3670741649353,0.41092952752865664,0.8733737525606602,2.989100949671727
DALRYMPLE BAY,RICHARDS BAY,12,5995.755509771246,0.651619187456582,0.3942758691671191,2.4105732614985613
QINGDAO,ROTTERDAM,9,1549.8912221060457,0.6928529548962581,0.296053727808011,2.6824696519116538
SANTOS,SINGAPORE,4,3754.580397149154,0.22884650080776792,0.21481936472549545,1.0071949924865777
SINGAPORE,ROTTERDAM,9,5845.7321073215235,0.28696393661233455,0.9043261840584723,2.858205142948132
DALRYMPLE BAY,SANTOS,11,8617.57582520356,0.35999279478012935,0.2563513425238556,2.2851930004464958
QINGDAO,NEWCASTLE,11,3188.0713983272367,0.8141311607656276,0.5102872691763625,2.7647038772854344
RICHARDS BAY,QINGDAO,2,7011.964980199649,0.01410875928450872,0.7799292605482002,2.2447015421602186
ROTTERDAM,SANTOS,9,10909.928513701201,0.926938795357227,0.972835948318037,4.68079745698728
ROTTERDAM,DALRYMPLE BAY,8,10501.44279666959,0.5611764211639523,0.9441269454117227,4.512691030589553
ROTTERDAM,SINGAPORE,6,3938.5846589209345,0.9520723793339971,0.5593213336534095,3.776527303344825
SANTOS,SINGAPORE,9,7227.662279579033,0.8153427297292126,0.8400843726481325,2.972177921931582
SINGAPORE,SANTOS,3,4029.8980758888692,0.7639205068146299,0.7098712544371741,3.124235582795209
SINGAPORE,ROTTERDAM,12,5838.396015823742,0.24498759429885453,0.48710824683899145,2.268940281557799
SINGAPORE,RICHARDS BAY,9,7428.6247857406015,0.3193288663871382,0.0010920743123419285,0.45785653174036267
ROTTERDAM,QINGDAO,11,3288.539238964699,0.41062115878431593,0.8402655470638813,3.3024576056433794
QINGDAO,DALRYMPLE BAY,4,8767.930935761926,0.39322665960100844,0.7513373397254689,3.033891716208993
SANTOS,SINGAPORE,7,4698.587575146131,0.7096274911637859,0.8819525217561553,3.751893326744842
SANTOS,DALRYMPLE BAY,5,2838.719455148886,0.412943530232906,0.12561116946261086,1.9039378946012966
QINGDAO,SANTOS,6,11839.286316042808,0.4886871513669695,0.00882392580448621,2.5953679635014772
RICHARDS BAY,SANTOS,4,7563.137245668606,0.12592070148643741,0.8186615236426579,2.512536273619448
SINGAPORE,QINGDAO,5,2183.526424985528,0.26454652801742706,0.9902236670893015,2.8082344559450796
ROTTERDAM,SANTOS,3,3590.0235539934406,0.17968201537963513,0.7487140885678323,1.4217213836154048
DALRYMPLE BAY,NEWCASTLE,11,7809.010275296113,0.6021949207321816,0.2959166054048117,2.633807996245845
